date,time,no,pm10,pm25
2021-07-01,07:00:00,2.12041,13.1,9.151
2021-07-01,08:00:00,3.7419,14.1,9.057
2021-07-01,09:00:00,2.86879,16.2,9.528
2021-07-01,10:00:00,3.11825,22,13.208
2021-07-01,11:00:00,2.4946,21.7,14.151
2021-07-01,12:00:00,2.36987,20.3,12.925
2021-07-01,13:00:00,1.99568,20.6,12.076
2021-07-01,14:00:00,1.49676,20.8,12.359
2021-07-01,15:00:00,1.2473,19.8,12.642
2021-07-01,16:00:00,1.2473,17.3,11.226
2021-07-01,17:00:00,0.87311,18.1,11.415
2021-07-01,18:00:00,0.87311,17.4,11.415
2021-07-01,19:00:00,0.74838,16.5,11.132
2021-07-01,20:00:00,0.49892,16.2,11.132
2021-07-01,21:00:00,0.49892,15.9,11.415
2021-07-01,22:00:00,0.49892,16.8,12.264
2021-07-01,23:00:00,0.24946,16.8,11.981
2021-07-01,24:00:00,0.12473,17.3,11.887
2021-07-02,01:00:00,0.12473,17.2,12.359
2021-07-02,02:00:00,0.12473,17.5,13.208
2021-07-02,03:00:00,0.12473,19.2,14.623
2021-07-02,04:00:00,0.12473,21.2,16.321
2021-07-02,05:00:00,0.74838,21.5,17.076
2021-07-02,06:00:00,1.87095,22.9,18.113
2021-07-02,07:00:00,2.61933,22.8,18.302
2021-07-02,08:00:00,3.24298,21.3,15.849
2021-07-02,09:00:00,2.99352,23.9,16.887
2021-07-02,10:00:00,2.74406,24.1,17.925
2021-07-02,11:00:00,2.12041,24.8,18.302
2021-07-02,12:00:00,1.2473,21.9,15.283
2021-07-02,13:00:00,1.37203,22.6,16.226
2021-07-02,14:00:00,0.87311,20,13.113
2021-07-02,15:00:00,0.62365,14.1,8.491
2021-07-02,16:00:00,0.62365,12.6,7.83
2021-07-02,17:00:00,0.49892,11.5,7.547
2021-07-02,18:00:00,0.37419,10.4,7.359
2021-07-02,19:00:00,0.24946,11.3,8.208
2021-07-02,20:00:00,0.12473,16.7,12.642
2021-07-02,21:00:00,0,15.8,11.887
2021-07-02,22:00:00,0.12473,13.3,10
2021-07-02,23:00:00,0.12473,14.4,11.038
2021-07-02,24:00:00,0.12473,15.2,11.509
2021-07-03,01:00:00,0.12473,12.8,9.717
2021-07-03,02:00:00,0,10.2,7.453
2021-07-03,03:00:00,0.12473,7.5,5.755
2021-07-03,04:00:00,0.24946,6.4,5
2021-07-03,05:00:00,0.62365,7.2,5.755
2021-07-03,06:00:00,0.62365,7.5,5.755
2021-07-03,07:00:00,0.62365,9.5,6.887
2021-07-03,08:00:00,1.49676,18.3,13.774
2021-07-03,09:00:00,0.99784,22.4,16.132
2021-07-03,10:00:00,1.37203,17.7,11.981
2021-07-03,11:00:00,0.99784,15.1,9.906
2021-07-03,12:00:00,1.37203,12.8,9.434
2021-07-03,13:00:00,0.74838,11,8.019
2021-07-03,14:00:00,0.87311,8.6,6.321
2021-07-03,15:00:00,0.74838,6.4,4.528
2021-07-03,16:00:00,0.74838,6.3,4.34
2021-07-03,17:00:00,0.62365,3.9,2.642
2021-07-03,18:00:00,0.49892,4.4,2.925
2021-07-03,19:00:00,0.49892,5.9,3.585
2021-07-03,20:00:00,0.37419,5.5,3.679
2021-07-03,21:00:00,0.12473,4.6,3.019
2021-07-03,22:00:00,0.12473,4.7,3.019
2021-07-03,23:00:00,0.24946,5.6,3.962
2021-07-03,24:00:00,0.12473,7,5.189
2021-07-04,01:00:00,0.12473,6.3,4.528
2021-07-04,02:00:00,0.12473,6.6,4.811
2021-07-04,03:00:00,0.12473,7.3,5.189
2021-07-04,04:00:00,0.12473,7.1,5.189
2021-07-04,05:00:00,0.24946,8.1,5.755
2021-07-04,06:00:00,0.24946,8.9,6.226
2021-07-04,07:00:00,0.37419,7.4,5
2021-07-04,08:00:00,0.99784,5.1,3.019
2021-07-04,09:00:00,2.4946,2.9,1.604
2021-07-04,10:00:00,1.37203,3.5,2.17
2021-07-04,11:00:00,0.99784,3.6,2.359
2021-07-04,12:00:00,1.2473,3.6,2.264
2021-07-04,13:00:00,1.12257,3.1,2.075
2021-07-04,14:00:00,0.87311,3.6,2.17
2021-07-04,15:00:00,0.74838,4.5,2.359
2021-07-04,16:00:00,0.74838,4.6,2.075
2021-07-04,17:00:00,0.74838,3.4,1.792
2021-07-04,18:00:00,0.49892,6.8,3.868
2021-07-04,19:00:00,0.49892,7.2,4.057
2021-07-04,20:00:00,0.37419,2.3,1.038
2021-07-04,21:00:00,0.24946,4.8,2.736
2021-07-04,22:00:00,0.24946,4.8,3.396
2021-07-04,23:00:00,0.24946,6.2,3.962
2021-07-04,24:00:00,0.24946,12.5,7.076
2021-07-05,01:00:00,0.24946,13.3,7.359
2021-07-05,02:00:00,0.12473,13,7.453
2021-07-05,03:00:00,0.12473,13.4,7.359
2021-07-05,04:00:00,0.12473,12.9,7.453
2021-07-05,05:00:00,0.12473,12.1,7.076
2021-07-05,06:00:00,0.99784,11.1,6.887
2021-07-05,07:00:00,1.62149,9.5,6.038
2021-07-05,08:00:00,2.36987,12.1,5.943
2021-07-05,09:00:00,1.99568,11.5,5.943
2021-07-05,10:00:00,1.62149,14,6.226
2021-07-05,11:00:00,1.12257,11,5.094
2021-07-05,12:00:00,2.12041,10.2,5
2021-07-05,13:00:00,0.87311,8.5,4.34
2021-07-05,14:00:00,0.99784,9.7,4.34
2021-07-05,15:00:00,1.12257,11.6,4.811
2021-07-05,16:00:00,0.87311,10.3,4.245
2021-07-05,17:00:00,0.99784,5.9,2.736
2021-07-05,18:00:00,0.74838,4.3,2.17
2021-07-05,19:00:00,0.49892,3.8,2.075
2021-07-05,20:00:00,0.49892,4.3,2.736
2021-07-05,21:00:00,0.37419,3.7,2.642
2021-07-05,22:00:00,0.37419,2.9,1.887
2021-07-05,23:00:00,0.37419,2.5,1.415
2021-07-05,24:00:00,0.12473,2.8,1.321
2021-07-06,01:00:00,0.12473,2.8,1.321
2021-07-06,02:00:00,0.24946,7,3.302
2021-07-06,03:00:00,0.12473,9.9,4.623
2021-07-06,04:00:00,0.12473,10,4.906
2021-07-06,05:00:00,0.24946,8.8,4.623
2021-07-06,06:00:00,0.49892,5.1,3.113
2021-07-06,07:00:00,1.37203,5.4,2.83
2021-07-06,08:00:00,1.62149,5.5,2.547
2021-07-06,09:00:00,2.24514,6.5,2.264
2021-07-06,10:00:00,2.61933,5.7,2.264
2021-07-06,11:00:00,1.87095,11.9,4.434
2021-07-06,12:00:00,2.12041,8.5,3.491
2021-07-06,13:00:00,1.99568,6.8,2.547
2021-07-06,14:00:00,2.74406,10.3,4.057
2021-07-06,15:00:00,1.49676,6.4,3.019
2021-07-06,16:00:00,1.87095,9.3,3.868
2021-07-06,17:00:00,1.49676,6.3,3.302
2021-07-06,18:00:00,0.62365,9.8,6.604
2021-07-06,19:00:00,0.74838,12.2,7.17
2021-07-06,20:00:00,0.49892,11.4,6.698
2021-07-06,21:00:00,0.24946,11.8,6.415
2021-07-06,22:00:00,0.24946,12.4,6.981
2021-07-06,23:00:00,0.24946,12.1,7.076
2021-07-06,24:00:00,0.12473,11.8,6.792
2021-07-07,01:00:00,0.12473,10.9,6.321
2021-07-07,02:00:00,0.12473,10.6,6.226
2021-07-07,03:00:00,0.24946,10.3,6.132
2021-07-07,04:00:00,0.24946,8.2,5.094
2021-07-07,05:00:00,0.24946,10,6.132
2021-07-07,06:00:00,0.49892,11.3,6.792
2021-07-07,07:00:00,1.2473,12,6.887
2021-07-07,08:00:00,2.36987,12.1,6.792
2021-07-07,09:00:00,1.87095,14.3,6.887
2021-07-07,10:00:00,2.12041,10,6.226
2021-07-07,11:00:00,1.87095,11.4,6.509
2021-07-07,12:00:00,1.87095,11.6,6.509
2021-07-07,13:00:00,1.62149,10.6,5.943
2021-07-07,14:00:00,1.62149,12.2,6.321
2021-07-07,15:00:00,1.12257,10.7,6.132
2021-07-07,16:00:00,1.12257,9.1,5.849
2021-07-07,17:00:00,1.12257,8.9,5.943
2021-07-07,18:00:00,0.99784,8,5.943
2021-07-07,19:00:00,0.74838,7.9,5.943
2021-07-07,20:00:00,0.37419,8.3,5.66
2021-07-07,21:00:00,0.24946,6.7,5
2021-07-07,22:00:00,0.12473,6.9,5.094
2021-07-07,23:00:00,0.24946,6.7,4.811
2021-07-07,24:00:00,0.12473,7.5,5.755
2021-07-08,01:00:00,0.24946,7.3,5.849
2021-07-08,02:00:00,0.12473,8.3,6.226
2021-07-08,03:00:00,0.24946,8.9,6.604
2021-07-08,04:00:00,0.12473,9.1,6.792
2021-07-08,05:00:00,0.24946,10.7,7.359
2021-07-08,06:00:00,0.62365,10.2,7.642
2021-07-08,07:00:00,1.12257,9.9,6.981
2021-07-08,08:00:00,2.61933,11.9,7.076
2021-07-08,09:00:00,1.99568,9.5,5.755
2021-07-08,10:00:00,1.2473,9.7,5.189
2021-07-08,11:00:00,1.37203,10.2,5.755
2021-07-08,12:00:00,1.74622,7.8,4.811
2021-07-08,13:00:00,1.12257,8.6,4.34
2021-07-08,14:00:00,1.49676,10,4.717
2021-07-08,15:00:00,1.37203,10.3,5.189
2021-07-08,16:00:00,2.4946,9.9,5
2021-07-08,17:00:00,0.99784,7.1,4.811
2021-07-08,18:00:00,0.99784,7,4.811
2021-07-08,19:00:00,0.62365,7.3,5.094
2021-07-08,20:00:00,0.37419,8.1,5.566
2021-07-08,21:00:00,0.12473,10,6.698
2021-07-08,22:00:00,0.12473,10.7,7.453
2021-07-08,23:00:00,0.12473,10.9,7.642
2021-07-08,24:00:00,0.12473,12.8,9.057
2021-07-09,01:00:00,0.12473,13.8,9.623
2021-07-09,02:00:00,0.12473,13.9,9.811
2021-07-09,03:00:00,0.12473,13.3,9.811
2021-07-09,04:00:00,0.12473,13.3,9.811
2021-07-09,05:00:00,0.49892,13.4,9.717
2021-07-09,06:00:00,1.2473,12.7,9.245
2021-07-09,07:00:00,3.49244,13.2,9.245
2021-07-09,08:00:00,5.36339,15,9.151
2021-07-09,09:00:00,4.73974,15.4,9.057
2021-07-09,10:00:00,4.49028,14.8,8.679
2021-07-09,11:00:00,4.11609,15.9,8.774
2021-07-09,12:00:00,1.99568,14.9,7.925
2021-07-09,13:00:00,1.12257,13.8,8.208
2021-07-09,14:00:00,0.74838,12.7,7.17
2021-07-09,15:00:00,0.74838,11.3,6.509
2021-07-09,16:00:00,0.62365,10.7,6.321
2021-07-09,17:00:00,0.24946,9.4,5.755
2021-07-09,18:00:00,0.37419,9.3,6.038
2021-07-09,19:00:00,0.37419,7.1,3.962
2021-07-09,20:00:00,0.24946,6.1,3.491
2021-07-09,21:00:00,0.12473,4.4,2.642
2021-07-09,22:00:00,0.12473,4.3,2.736
2021-07-09,23:00:00,0,5.5,3.585
2021-07-09,24:00:00,0.12473,5.5,3.679
2021-07-10,01:00:00,0.12473,4.9,3.113
2021-07-10,02:00:00,0.12473,4.2,2.736
2021-07-10,03:00:00,0.12473,4.3,2.736
2021-07-10,04:00:00,0.12473,4.6,3.019
2021-07-10,05:00:00,0.12473,4.8,3.396
2021-07-10,06:00:00,0.24946,5.1,3.491
2021-07-10,07:00:00,0.74838,4.8,3.302
2021-07-10,08:00:00,1.99568,4.6,2.925
2021-07-10,09:00:00,2.99352,5.9,2.83
2021-07-10,10:00:00,2.24514,5.2,2.83
2021-07-10,11:00:00,4.73974,7.6,3.679
2021-07-10,12:00:00,3.99136,6.7,3.491
2021-07-10,13:00:00,3.24298,7.3,4.057
2021-07-10,14:00:00,3.24298,8.9,5.094
2021-07-10,15:00:00,2.12041,7.7,4.434
2021-07-10,16:00:00,2.86879,8.5,5.094
2021-07-10,17:00:00,2.86879,7.2,4.434
2021-07-10,18:00:00,3.61717,7.4,4.811
2021-07-10,19:00:00,3.36771,9.1,6.132
2021-07-10,20:00:00,1.87095,10.5,6.226
2021-07-10,21:00:00,1.37203,9.9,6.887
2021-07-10,22:00:00,0.87311,10.5,7.642
2021-07-10,23:00:00,0.12473,7.2,5.189
2021-07-10,24:00:00,0.74838,9.8,6.792
2021-07-11,01:00:00,0.99784,9.9,7.547
2021-07-11,02:00:00,0.49892,9.1,7.076
2021-07-11,03:00:00,0.37419,9.9,7.453
2021-07-11,04:00:00,0.24946,10.8,8.113
2021-07-11,05:00:00,1.49676,11,8.396
2021-07-11,06:00:00,2.4946,13.2,9.623
2021-07-11,07:00:00,2.74406,12.5,9.245
2021-07-11,08:00:00,2.4946,9.3,6.981
2021-07-11,09:00:00,1.2473,5.5,4.245
2021-07-11,10:00:00,0.74838,5,3.585
2021-07-11,11:00:00,0.49892,5.8,4.245
2021-07-11,12:00:00,0.62365,5.8,3.962
2021-07-11,13:00:00,0.74838,5,3.585
2021-07-11,14:00:00,0.37419,4.2,2.83
2021-07-11,15:00:00,0.37419,3.8,2.17
2021-07-11,16:00:00,0.49892,3.3,2.453
2021-07-11,17:00:00,0.37419,5,3.113
2021-07-11,18:00:00,0.37419,4.4,2.83
2021-07-11,19:00:00,0.24946,5.2,3.491
2021-07-11,20:00:00,0.12473,5.5,4.151
2021-07-11,21:00:00,0,5.9,4.434
2021-07-11,22:00:00,0.12473,6.3,4.906
2021-07-11,23:00:00,0.24946,7.3,5.755
2021-07-11,24:00:00,0.24946,6.5,5.283
2021-07-12,01:00:00,0.24946,7.4,5.943
2021-07-12,02:00:00,0.12473,7.2,5.943
2021-07-12,03:00:00,0.12473,8.3,6.604
2021-07-12,04:00:00,0.37419,5.3,4.245
2021-07-12,05:00:00,1.87095,5.5,4.34
2021-07-12,06:00:00,1.87095,4.3,3.208
2021-07-12,07:00:00,2.61933,3.3,2.453
2021-07-12,08:00:00,4.86447,4.3,2.547
2021-07-12,09:00:00,7.35907,6.5,3.396
2021-07-12,10:00:00,5.61285,7.1,3.868
2021-07-12,11:00:00,3.36771,7.7,4.057
2021-07-12,12:00:00,2.36987,7.6,4.34
2021-07-12,13:00:00,2.12041,8.3,4.906
2021-07-12,14:00:00,1.49676,7.5,4.528
2021-07-12,15:00:00,0.99784,7.4,4.245
2021-07-12,16:00:00,0.99784,10,6.509
2021-07-12,17:00:00,0.99784,6.8,4.623
2021-07-12,18:00:00,2.12041,7.1,5.66
2021-07-12,19:00:00,2.12041,8.7,6.887
2021-07-12,20:00:00,5.86231,10.1,7.547
2021-07-12,21:00:00,1.62149,6.9,5.377
2021-07-12,22:00:00,0.74838,8.3,5.943
2021-07-12,23:00:00,0.12473,8.1,5.849
2021-07-12,24:00:00,4.36555,12,8.208
2021-07-13,01:00:00,0.87311,11.8,8.396
2021-07-13,02:00:00,2.12041,13.4,9.245
2021-07-13,03:00:00,1.74622,17.4,11.981
2021-07-13,04:00:00,1.2473,19,13.019
2021-07-13,05:00:00,1.87095,19.9,13.302
2021-07-13,06:00:00,2.36987,21.7,15.094
2021-07-13,07:00:00,2.99352,25.2,20
2021-07-13,08:00:00,3.99136,25,18.396
2021-07-13,09:00:00,3.49244,21.9,15.189
2021-07-13,10:00:00,2.86879,19.9,14.717
2021-07-13,11:00:00,2.61933,28.8,13.302
2021-07-13,12:00:00,1.49676,12.8,8.208
2021-07-13,13:00:00,1.62149,11.9,5.66
2021-07-13,14:00:00,1.2473,10.7,5.66
2021-07-13,15:00:00,1.12257,11.9,6.981
2021-07-13,16:00:00,1.12257,12.7,6.226
2021-07-13,17:00:00,1.2473,8.5,3.774
2021-07-13,18:00:00,0.99784,7.5,4.34
2021-07-13,19:00:00,0.87311,8.9,5.189
2021-07-13,20:00:00,0.62365,8.1,4.434
2021-07-13,21:00:00,0.49892,7.7,4.528
2021-07-13,22:00:00,0.49892,7.1,4.528
2021-07-13,23:00:00,0.49892,7.1,4.528
2021-07-13,24:00:00,0.37419,9.9,5.66
2021-07-14,01:00:00,0.49892,10.7,5.943
2021-07-14,02:00:00,0.37419,11,6.792
2021-07-14,03:00:00,0.49892,11.3,7.076
2021-07-14,04:00:00,2.4946,13.6,7.359
2021-07-14,05:00:00,0.74838,11.1,7.642
2021-07-14,06:00:00,1.87095,12.7,7.925
2021-07-14,07:00:00,3.99136,13.3,7.547
2021-07-14,08:00:00,3.99136,13.8,8.208
2021-07-14,09:00:00,2.99352,14.5,8.302
2021-07-14,10:00:00,No data,15.5,8.113
2021-07-14,11:00:00,2.61933,14.9,7.359
2021-07-14,12:00:00,1.99568,13.3,6.604
2021-07-14,13:00:00,1.2473,14.2,6.509
2021-07-14,14:00:00,0.99784,16.6,6.604
2021-07-14,15:00:00,1.37203,14.1,6.321
2021-07-14,16:00:00,1.2473,13.6,6.132
2021-07-14,17:00:00,0.74838,13.4,6.226
2021-07-14,18:00:00,0.49892,12.1,6.321
2021-07-14,19:00:00,0.62365,12.4,5.66
2021-07-14,20:00:00,0.37419,11.1,4.34
2021-07-14,21:00:00,0.49892,10.7,4.245
2021-07-14,22:00:00,0.37419,10.8,4.811
2021-07-14,23:00:00,0.37419,9.9,5.472
2021-07-14,24:00:00,0.37419,8.1,4.811
2021-07-15,01:00:00,0.37419,6.8,4.34
2021-07-15,02:00:00,0.37419,7.6,4.34
2021-07-15,03:00:00,0.37419,7.4,4.434
2021-07-15,04:00:00,0.62365,7.4,4.528
2021-07-15,05:00:00,0.87311,7,4.528
2021-07-15,06:00:00,2.24514,8.7,4.623
2021-07-15,07:00:00,4.49028,12.6,4.906
2021-07-15,08:00:00,4.36555,10.5,4.245
2021-07-15,09:00:00,2.61933,10.3,4.34
2021-07-15,10:00:00,1.99568,9.9,4.811
2021-07-15,11:00:00,1.74622,10.3,5
2021-07-15,12:00:00,1.99568,11.4,5.849
2021-07-15,13:00:00,1.74622,10.9,5.566
2021-07-15,14:00:00,1.2473,10.3,5.094
2021-07-15,15:00:00,1.49676,11.1,5.755
2021-07-15,16:00:00,1.12257,10.6,5.472
2021-07-15,17:00:00,1.37203,12.5,5.377
2021-07-15,18:00:00,0.99784,12.7,5.566
2021-07-15,19:00:00,0.87311,11.7,6.038
2021-07-15,20:00:00,0.74838,8.5,4.906
2021-07-15,21:00:00,0.74838,7.2,4.811
2021-07-15,22:00:00,0.37419,11.4,7.264
2021-07-15,23:00:00,0.49892,15.4,8.585
2021-07-15,24:00:00,0.49892,16.8,9.057
2021-07-16,01:00:00,0.49892,16.7,9.528
2021-07-16,02:00:00,0.49892,17.9,10.094
2021-07-16,03:00:00,0.49892,16.4,9.434
2021-07-16,04:00:00,0.62365,16,9.245
2021-07-16,05:00:00,2.86879,17.1,9.528
2021-07-16,06:00:00,3.86663,23.2,10.66
2021-07-16,07:00:00,4.86447,19.4,11.132
2021-07-16,08:00:00,3.36771,17.5,9.811
2021-07-16,09:00:00,3.86663,17.3,9.528
2021-07-16,10:00:00,2.74406,14.9,7.83
2021-07-16,11:00:00,1.2473,10.5,5.566
2021-07-16,12:00:00,0.99784,9.2,4.528
2021-07-16,13:00:00,0.74838,9.3,3.962
2021-07-16,14:00:00,0.87311,11.1,4.34
2021-07-16,15:00:00,0.74838,9.7,3.962
2021-07-16,16:00:00,0.74838,10.3,3.962
2021-07-16,17:00:00,0.99784,8.1,3.113
2021-07-16,18:00:00,0.74838,8.1,3.396
2021-07-16,19:00:00,0.49892,10.6,4.434
2021-07-16,20:00:00,0.49892,10.3,4.623
2021-07-16,21:00:00,0.37419,11.6,5.566
2021-07-16,22:00:00,0.37419,12.5,6.509
2021-07-16,23:00:00,0.49892,10,5.566
2021-07-16,24:00:00,0.37419,8.9,5.377
2021-07-17,01:00:00,0.62365,8.4,5
2021-07-17,02:00:00,0.49892,8.1,4.245
2021-07-17,03:00:00,0.37419,7.4,4.245
2021-07-17,04:00:00,0.62365,7.4,4.151
2021-07-17,05:00:00,0.99784,8.1,4.434
2021-07-17,06:00:00,1.74622,7.4,4.623
2021-07-17,07:00:00,1.62149,6,3.774
2021-07-17,08:00:00,1.62149,5.9,3.208
2021-07-17,09:00:00,1.49676,6.8,3.774
2021-07-17,10:00:00,1.49676,7.2,3.774
2021-07-17,11:00:00,1.37203,7.7,4.151
2021-07-17,12:00:00,1.12257,7.9,3.868
2021-07-17,13:00:00,0.74838,7.4,3.679
2021-07-17,14:00:00,0.62365,8.1,3.774
2021-07-17,15:00:00,0.49892,8.4,3.774
2021-07-17,16:00:00,0.62365,7,3.585
2021-07-17,17:00:00,0.62365,7.2,3.679
2021-07-17,18:00:00,0.62365,8,4.151
2021-07-17,19:00:00,0.49892,9.1,5.377
2021-07-17,20:00:00,1.12257,11.7,6.415
2021-07-17,21:00:00,0.24946,13.2,7.264
2021-07-17,22:00:00,0,11.8,7.264
2021-07-17,23:00:00,0.62365,10,6.509
2021-07-17,24:00:00,0.99784,8.8,5.66
2021-07-18,01:00:00,0.87311,9,5.755
2021-07-18,02:00:00,5.36339,9,6.038
2021-07-18,03:00:00,15.46652,9.2,6.321
2021-07-18,04:00:00,18.33531,10.5,7.076
2021-07-18,05:00:00,13.59557,12.9,8.113
2021-07-18,06:00:00,27.4406,12.9,8.679
2021-07-18,07:00:00,11.72462,12.3,7.925
2021-07-18,08:00:00,2.99352,11,6.226
2021-07-18,09:00:00,1.99568,11.1,6.415
2021-07-18,10:00:00,1.2473,9.6,5.849
2021-07-18,11:00:00,0.49892,11.3,6.226
2021-07-18,12:00:00,0.24946,12.7,6.981
2021-07-18,13:00:00,0.24946,12.3,7.359
2021-07-18,14:00:00,0.12473,12.8,7.736
2021-07-18,15:00:00,0.12473,12.6,8.113
2021-07-18,16:00:00,0.12473,12.4,7.925
2021-07-18,17:00:00,0.12473,11.1,7.453
2021-07-18,18:00:00,0.24946,11.1,7.264
2021-07-18,19:00:00,0.12473,11.5,7.453
2021-07-18,20:00:00,0.12473,12.1,7.925
2021-07-18,21:00:00,0.24946,15.4,10
2021-07-18,22:00:00,0.49892,16.2,9.057
2021-07-18,23:00:00,0.24946,16.3,9.434
2021-07-18,24:00:00,0,15,9.245
2021-07-19,01:00:00,-0.12473,12.3,8.585
2021-07-19,02:00:00,-0.12473,12,7.925
2021-07-19,03:00:00,-0.12473,11.5,7.453
2021-07-19,04:00:00,-0.12473,11.4,7.547
2021-07-19,05:00:00,0.12473,11.5,7.83
2021-07-19,06:00:00,0.87311,12.5,8.019
2021-07-19,07:00:00,3.11825,16.4,9.057
2021-07-19,08:00:00,5.86231,19.9,10.849
2021-07-19,09:00:00,6.98488,24.1,12.736
2021-07-19,10:00:00,5.61285,29.3,14.434
2021-07-19,11:00:00,3.11825,25.8,13.491
2021-07-19,12:00:00,0.99784,23.6,12.736
2021-07-19,13:00:00,0.37419,20.4,10.849
2021-07-19,14:00:00,0.37419,20.2,10.094
2021-07-19,15:00:00,0.37419,16.6,8.774
2021-07-19,16:00:00,0.37419,15.8,8.302
2021-07-19,17:00:00,0.37419,18.3,8.396
2021-07-19,18:00:00,0.49892,20.3,9.623
2021-07-19,19:00:00,0,17.1,9.623
2021-07-19,20:00:00,0.12473,19.6,10.755
2021-07-19,21:00:00,0.12473,20.4,11.321
2021-07-19,22:00:00,0.62365,20.5,11.038
2021-07-19,23:00:00,0.87311,19.2,11.132
2021-07-19,24:00:00,0.62365,18.6,11.226
2021-07-20,01:00:00,0.99784,19,12.359
2021-07-20,02:00:00,0.24946,20.1,12.359
2021-07-20,03:00:00,0.87311,19.8,12.925
2021-07-20,04:00:00,0.99784,20.7,13.491
2021-07-20,05:00:00,2.99352,22.1,13.585
2021-07-20,06:00:00,6.98488,21,14.434
2021-07-20,07:00:00,9.72894,21.7,13.679
2021-07-20,08:00:00,4.9892,22.2,11.415
2021-07-20,09:00:00,4.49028,25.3,11.415
2021-07-20,10:00:00,3.36771,23.5,11.226
2021-07-20,11:00:00,1.62149,23.7,11.415
2021-07-20,12:00:00,0.24946,20,10.566
2021-07-20,13:00:00,0.24946,18.3,9.434
2021-07-20,14:00:00,0.12473,18.7,9.528
2021-07-20,15:00:00,0.12473,20.3,10.377
2021-07-20,16:00:00,0.24946,19.2,9.717
2021-07-20,17:00:00,0.49892,23.9,10.566
2021-07-20,18:00:00,0.37419,20,10.283
2021-07-20,19:00:00,0.12473,16.6,10.566
2021-07-20,20:00:00,0.49892,20.1,13.302
2021-07-20,21:00:00,0.12473,18.3,12.076
2021-07-20,22:00:00,-0.12473,18.2,11.698
2021-07-20,23:00:00,0.12473,17,10.566
2021-07-20,24:00:00,0.24946,16.9,10.755
2021-07-21,01:00:00,0.37419,23,15.094
2021-07-21,02:00:00,0.62365,28.5,19.245
2021-07-21,03:00:00,0.49892,32,22.642
2021-07-21,04:00:00,0.49892,32.7,23.868
2021-07-21,05:00:00,1.37203,37.5,27.925
2021-07-21,06:00:00,4.9892,39.4,28.302
2021-07-21,07:00:00,9.23002,42.1,29.151
2021-07-21,08:00:00,12.59773,39,28.019
2021-07-21,09:00:00,9.47948,36,22.453
2021-07-21,10:00:00,3.99136,28.2,16.604
2021-07-21,11:00:00,1.74622,22.2,12.642
2021-07-21,12:00:00,1.99568,22.1,12.547
2021-07-21,13:00:00,1.37203,22.1,11.981
2021-07-21,14:00:00,0.24946,19.9,10.472
2021-07-21,15:00:00,0.12473,21.6,10.755
2021-07-21,16:00:00,0.12473,21,10.377
2021-07-21,17:00:00,0.12473,23.6,12.547
2021-07-21,18:00:00,0.24946,25.6,13.491
2021-07-21,19:00:00,0.24946,22.4,12.83
2021-07-21,20:00:00,0,23.3,13.208
2021-07-21,21:00:00,0.12473,24.8,13.396
2021-07-21,22:00:00,0.37419,37.3,24.245
2021-07-21,23:00:00,0.24946,27.3,17.925
2021-07-21,24:00:00,0.24946,32,23.302
2021-07-22,01:00:00,0.24946,40.2,32.925
2021-07-22,02:00:00,0.12473,45.2,37.83
2021-07-22,03:00:00,0.24946,46.6,38.962
2021-07-22,04:00:00,0.24946,48.4,40.283
2021-07-22,05:00:00,0.37419,49.2,41.51
2021-07-22,06:00:00,0.99784,46.1,38.585
2021-07-22,07:00:00,3.86663,45.5,36.604
2021-07-22,08:00:00,5.86231,40.1,30.472
2021-07-22,09:00:00,5.48812,30.8,19.528
2021-07-22,10:00:00,3.49244,25.2,14.245
2021-07-22,11:00:00,1.74622,18.7,10.283
2021-07-22,12:00:00,0.74838,14.5,8.302
2021-07-22,13:00:00,0.74838,15.5,8.302
2021-07-22,14:00:00,0.37419,16.8,8.962
2021-07-22,15:00:00,0.37419,21.3,10.283
2021-07-22,16:00:00,0.49892,21.6,10.566
2021-07-22,17:00:00,0.49892,19.8,9.906
2021-07-22,18:00:00,0.37419,16.8,9.151
2021-07-22,19:00:00,0.37419,15.1,8.585
2021-07-22,20:00:00,0.24946,15.8,9.34
2021-07-22,21:00:00,0,17.2,10.094
2021-07-22,22:00:00,0,15.1,9.717
2021-07-22,23:00:00,0.62365,15.5,9.623
2021-07-22,24:00:00,0.37419,14.1,9.245
2021-07-23,01:00:00,0.24946,13.3,9.057
2021-07-23,02:00:00,0.24946,12.8,9.057
2021-07-23,03:00:00,0.37419,11.9,8.679
2021-07-23,04:00:00,0.24946,10.5,8.208
2021-07-23,05:00:00,0.37419,10.7,8.491
2021-07-23,06:00:00,0.87311,11.8,8.774
2021-07-23,07:00:00,1.74622,11.9,8.019
2021-07-23,08:00:00,2.86879,12.4,8.019
2021-07-23,09:00:00,3.24298,14.1,7.264
2021-07-23,10:00:00,2.86879,13.6,7.17
2021-07-23,11:00:00,1.87095,13.9,7.359
2021-07-23,12:00:00,1.37203,15.4,7.642
2021-07-23,13:00:00,1.37203,15.4,8.113
2021-07-23,14:00:00,1.12257,16.2,8.868
2021-07-23,15:00:00,0.99784,18.7,9.717
2021-07-23,16:00:00,0.99784,18.8,9.34
2021-07-23,17:00:00,1.12257,16.1,8.208
2021-07-23,18:00:00,0.87311,14,7.359
2021-07-23,19:00:00,0.87311,13.5,6.415
2021-07-23,20:00:00,0.74838,11.4,6.132
2021-07-23,21:00:00,0.49892,12.9,7.736
