date,time,no,pm10,pm25
2021-06-03,23:00:00,1.80081,23.795,8.68
2021-06-03,24:00:00,3.24146,12.56,7.453
2021-06-04,01:00:00,0.91746,10.9,6.641
2021-06-04,02:00:00,1.8786,9.444,5.451
2021-06-04,03:00:00,1.50725,9.897,5.456
2021-06-04,04:00:00,1.83492,8.515,4.537
2021-06-04,05:00:00,1.83492,8.21,4.193
2021-06-04,06:00:00,3.8992,13.143,4.502
2021-06-04,07:00:00,5.11155,13.983,5.087
2021-06-04,08:00:00,4.91495,14.445,6.745
2021-06-04,09:00:00,4.62005,18.798,9.38
2021-06-04,10:00:00,6.4222,17.348,10.009
2021-06-04,11:00:00,7.79839,15.538,10.479
2021-06-04,12:00:00,6.88093,14.578,9.52
2021-06-04,13:00:00,7.012,14.015,9.643
2021-06-04,14:00:00,5.79964,12.885,9.088
2021-06-04,15:00:00,6.38944,14.73,8.927
2021-06-04,16:00:00,12.58227,13.335,8.346
2021-06-04,17:00:00,6.94646,11.05,7.695
2021-06-04,18:00:00,11.50098,11.675,7.873
2021-06-04,19:00:00,5.07878,10.883,7.555
2021-06-04,20:00:00,6.3239,11.65,7.692
2021-06-04,21:00:00,9.07628,16.063,9.297
2021-06-04,22:00:00,4.94772,16.03,9.737
2021-06-04,23:00:00,12.41844,18.69,10.96
2021-06-04,24:00:00,4.12856,16.478,11.377
2021-06-05,01:00:00,7.86975,16.79,11.3
2021-06-05,02:00:00,2.71069,16.713,11.441
2021-06-05,03:00:00,4.78743,9.95,7.28
2021-06-05,04:00:00,9.70603,11.558,7.959
2021-06-05,05:00:00,12.6244,11.658,8.399
2021-06-05,06:00:00,6.52534,8.994,7.536
2021-06-05,07:00:00,10.98486,15.438,11.849
2021-06-05,08:00:00,13.50974,17.298,11.809
2021-06-05,09:00:00,6.16464,16.57,10.774
2021-06-05,10:00:00,5.04976,18.258,9.291
2021-06-05,11:00:00,3.67255,15.043,7.105
2021-06-05,12:00:00,2.68883,12.323,6.146
2021-06-05,13:00:00,4.26278,10.102,4.646
2021-06-05,14:00:00,1.47558,7.616,3.293
2021-06-05,15:00:00,4.68906,7.667,3.266
2021-06-05,16:00:00,1.31163,5.802,2.967
2021-06-05,17:00:00,2.85279,6.08,3.098
2021-06-05,18:00:00,1.47558,7.951,3.2
2021-06-05,19:00:00,2.4593,8.263,3.882
2021-06-05,20:00:00,0.78698,9.28,4.429
2021-06-05,21:00:00,1.67232,9.605,4.856
2021-06-05,22:00:00,2.00023,11.97,6.475
2021-06-05,23:00:00,1.27884,10.111,5.849
2021-06-05,24:00:00,1.7707,10.323,6.501
2021-06-06,01:00:00,3.19399,10.469,6.84
2021-06-06,02:00:00,1.05008,9.984,6.792
2021-06-06,03:00:00,0.85319,10.029,6.495
2021-06-06,04:00:00,0.68911,9.498,6.287
2021-06-06,05:00:00,2.16579,9.49,6.325
2021-06-06,06:00:00,2.1986,11.57,7.886
2021-06-06,07:00:00,2.42831,10.775,7.217
2021-06-06,08:00:00,3.93779,10.683,7.433
2021-06-06,09:00:00,6.62862,14.195,8.044
2021-06-06,10:00:00,4.92224,11.725,6.839
2021-06-06,11:00:00,6.5958,5.486,3.591
2021-06-06,12:00:00,2.59238,4.839,3.112
2021-06-06,13:00:00,3.11742,4.28,2.273
2021-06-06,14:00:00,4.56128,4.617,2.636
2021-06-06,15:00:00,3.01897,4.27,2.849
2021-06-06,16:00:00,1.80482,5.214,3.419
2021-06-06,17:00:00,1.93608,6.187,4.978
2021-06-06,18:00:00,0.91882,6.49,5.152
2021-06-06,19:00:00,1.21415,8.606,6.71
2021-06-06,20:00:00,0.82037,11.686,8.356
2021-06-06,21:00:00,2.8549,11.909,8.968
2021-06-06,22:00:00,1.01726,7.334,5.669
2021-06-06,23:00:00,0.49222,10.789,8.077
2021-06-06,24:00:00,0.45941,14.59,11.299
2021-06-07,01:00:00,0.39407,15.76,11.287
2021-06-07,02:00:00,0.78814,7.656,5.802
2021-06-07,03:00:00,0.49259,10.477,8.045
2021-06-07,04:00:00,1.44493,12.673,9.952
2021-06-07,05:00:00,1.0837,15.445,12.597
2021-06-07,06:00:00,3.21825,10.968,8.664
2021-06-07,07:00:00,5.38563,11.636,8.76
2021-06-07,08:00:00,3.94071,13.48,8.702
2021-06-07,09:00:00,7.45451,14.263,7.396
2021-06-07,10:00:00,6.30513,14.965,6.044
2021-06-07,11:00:00,5.25428,12.745,5.453
2021-06-07,12:00:00,3.44812,18.264,8.68
2021-06-07,13:00:00,2.03603,5.725,3.017
2021-06-07,14:00:00,1.90468,9.372,2.852
2021-06-07,15:00:00,1.41209,6.866,2.974
2021-06-07,16:00:00,1.05086,8.57,3.783
2021-06-07,17:00:00,0.82098,7.287,3.881
2021-06-07,18:00:00,0.7553,5.654,2.859
2021-06-07,19:00:00,1.11653,5.188,2.575
2021-06-07,20:00:00,0.78814,6.638,3.348
2021-06-07,21:00:00,0.7553,7.326,4.159
2021-06-07,22:00:00,0.85382,10.061,6.391
2021-06-07,23:00:00,0.59111,10.969,6.741
2021-06-07,24:00:00,0.65679,11.615,7.175
2021-06-08,01:00:00,0.52582,10.129,6.814
2021-06-08,02:00:00,1.09545,9.723,6.337
2021-06-08,03:00:00,1.31454,9.622,6.292
2021-06-08,04:00:00,1.54459,10.689,6.456
2021-06-08,05:00:00,3.91076,13.808,7.578
2021-06-08,06:00:00,6.70416,17.603,9.213
2021-06-08,07:00:00,15.18295,22.25,8.921
2021-06-08,08:00:00,8.0187,15.988,6.27
2021-06-08,09:00:00,4.00935,15.243,6.049
2021-06-08,10:00:00,6.50698,17.37,6.646
2021-06-08,11:00:00,3.58213,17.9,5.802
2021-06-08,12:00:00,2.13613,17.45,5.757
2021-06-08,13:00:00,1.54459,11.722,3.82
2021-06-08,14:00:00,1.24881,10.723,3.363
2021-06-08,15:00:00,0.95304,8.42,3.761
2021-06-08,16:00:00,1.31454,11.925,6.037
2021-06-08,17:00:00,1.01877,9.193,5.226
2021-06-08,18:00:00,1.01877,9.848,4.566
2021-06-08,19:00:00,0.65727,9.284,4.392
2021-06-08,20:00:00,0.69014,8.885,4.613
2021-06-08,21:00:00,0.23005,10.143,5.185
2021-06-08,22:00:00,0.26291,9.227,5.394
2021-06-08,23:00:00,0.52582,10.87,5.976
2021-06-08,24:00:00,0.42723,10.359,6.28
2021-06-09,01:00:00,0.43851,10.056,6.32
2021-06-09,02:00:00,0.21925,9.561,6.622
2021-06-09,03:00:00,0.55909,12.365,7.365
2021-06-09,04:00:00,0.65776,10.27,7.888
2021-06-09,05:00:00,0.95375,11.663,8.837
2021-06-09,06:00:00,3.65055,14.13,9.609
2021-06-09,07:00:00,8.87972,23.663,11.415
2021-06-09,08:00:00,7.92597,20.78,10.186
2021-06-09,09:00:00,5.09761,14.568,8.017
2021-06-09,10:00:00,4.20964,15.375,6.649
2021-06-09,11:00:00,2.33504,23.733,6.171
2021-06-09,12:00:00,1.38129,18.556,3.832
2021-06-09,13:00:00,0.92086,11.23,2.721
2021-06-09,14:00:00,1.54573,16.12,2.814
2021-06-09,15:00:00,2.33504,30.065,4.038
2021-06-09,16:00:00,2.30215,20.093,4.005
2021-06-09,17:00:00,1.41418,8.657,3.442
2021-06-09,18:00:00,1.01952,7.806,3.324
2021-06-09,19:00:00,0.8222,8.868,3.136
2021-06-09,20:00:00,0.65776,7.174,2.872
2021-06-09,21:00:00,0.55909,8.342,3.513
2021-06-09,22:00:00,0.39465,6.26,3.01
2021-06-09,23:00:00,0.52621,7.631,3.433
2021-06-09,24:00:00,0.65776,6.748,3.412
2021-06-10,01:00:00,0.92154,7.625,3.927
2021-06-10,02:00:00,0.52659,5.675,4.052
2021-06-10,03:00:00,0.32912,6.662,4.908
2021-06-10,04:00:00,0.59242,8.455,6.504
2021-06-10,05:00:00,0.55951,9.598,7.679
2021-06-10,06:00:00,1.61269,10.245,7.222
2021-06-10,07:00:00,4.67352,14.146,5.759
2021-06-10,08:00:00,9.70908,21.358,7.012
2021-06-10,09:00:00,4.6077,8.234,5.1
2021-06-10,10:00:00,5.20012,6.972,3.673
2021-06-10,11:00:00,3.85072,7.226,3.086
2021-06-10,12:00:00,2.92918,7.291,3.164
2021-06-10,13:00:00,1.71143,6.357,2.972
2021-06-10,14:00:00,1.51396,7.123,3.234
2021-06-10,15:00:00,1.48105,7.83,4.285
2021-06-10,16:00:00,2.50132,11.878,5.197
2021-06-10,17:00:00,2.1722,8.488,5.22
2021-06-10,18:00:00,1.71143,6.757,3.536
2021-06-10,19:00:00,1.81017,5.911,2.745
2021-06-10,20:00:00,0.98736,5.487,2.882
2021-06-10,21:00:00,0.75698,6.65,3.561
2021-06-10,22:00:00,1.3494,5.974,3.843
2021-06-10,23:00:00,1.54687,5.589,3.687
2021-06-10,24:00:00,0.52659,7.355,5.674
2021-06-11,01:00:00,0.43915,7.663,5.87
2021-06-11,02:00:00,0.39524,8.316,6.837
2021-06-11,03:00:00,0.49405,6.282,5.012
2021-06-11,04:00:00,0.62579,5,4.156
2021-06-11,05:00:00,0.75754,4.923,3.731
2021-06-11,06:00:00,0.85635,4.369,2.928
2021-06-11,07:00:00,2.23968,7.183,2.706
2021-06-11,08:00:00,2.04206,5.351,1.779
2021-06-11,09:00:00,2.7996,7.13,2.308
2021-06-11,10:00:00,4.38054,6.523,2.623
2021-06-11,11:00:00,2.47023,15.37,3.546
2021-06-11,12:00:00,2.73372,17.055,3.658
2021-06-11,13:00:00,2.075,12.385,3.258
2021-06-11,14:00:00,1.58095,20.895,3.867
2021-06-11,15:00:00,1.58095,22.085,4.068
2021-06-11,16:00:00,2.00912,12.718,3.304
2021-06-11,17:00:00,1.97619,11.639,3.231
2021-06-11,18:00:00,1.94325,13.238,4.138
2021-06-11,19:00:00,1.54801,10.074,3.637
2021-06-11,20:00:00,0.85635,8.19,3.46
2021-06-11,21:00:00,0.79047,7.824,3.398
2021-06-11,22:00:00,0.88928,8.688,3.725
2021-06-11,23:00:00,0.39524,5.207,3.138
2021-06-11,24:00:00,0.65873,5.965,2.899
2021-06-12,01:00:00,0.48342,5.22,3.084
2021-06-12,02:00:00,0.70316,5.316,3.667
2021-06-12,03:00:00,0.9229,6.858,4.4
2021-06-12,04:00:00,0.7581,7.118,5.041
2021-06-12,05:00:00,0.88994,8.449,5.329
2021-06-12,06:00:00,1.81284,12.74,6.593
2021-06-12,07:00:00,3.09831,10.919,7.108
2021-06-12,08:00:00,5.24076,15.605,8.439
2021-06-12,09:00:00,2.93351,16.755,8.745
2021-06-12,10:00:00,2.53798,16.01,8.951
2021-06-12,11:00:00,2.43909,15.175,6.901
2021-06-12,12:00:00,3.19719,15.213,6.014
2021-06-12,13:00:00,3.88937,16.295,5.596
2021-06-12,14:00:00,4.81227,20.918,5.967
2021-06-12,15:00:00,2.73574,14.58,5.532
2021-06-12,16:00:00,2.0106,21.621,6.488
2021-06-12,17:00:00,4.12009,24.565,6.882
2021-06-12,18:00:00,2.37317,19.923,6.484
2021-06-12,19:00:00,6.2955,18.03,6.27
2021-06-12,20:00:00,1.74692,13.69,6.041
2021-06-12,21:00:00,4.35082,18.413,7.676
2021-06-12,22:00:00,12.09659,17.218,9.173
2021-06-12,23:00:00,2.7687,19.988,11.474
2021-06-12,24:00:00,2.47206,18.74,12.064
2021-06-13,01:00:00,1.7592,18.338,12.828
2021-06-13,02:00:00,1.18746,18.253,12.913
2021-06-13,03:00:00,1.48433,18.245,13.172
2021-06-13,04:00:00,0.79164,16.795,12.276
2021-06-13,05:00:00,1.15448,17.878,12.193
2021-06-13,06:00:00,2.27597,17.453,10.901
2021-06-13,07:00:00,1.38537,7.334,4.001
2021-06-13,08:00:00,1.5503,7.33,3.42
2021-06-13,09:00:00,2.21,9.689,4.913
2021-06-13,10:00:00,3.39746,14.318,7.573
2021-06-13,11:00:00,2.47388,14.373,7.731
2021-06-13,12:00:00,2.37492,13.32,8.09
2021-06-13,13:00:00,2.17701,17.568,8.427
2021-06-13,14:00:00,1.25343,12.115,8.04
2021-06-13,15:00:00,1.02254,13.01,7.847
2021-06-13,16:00:00,0.79164,13.183,7.823
2021-06-13,17:00:00,0.98955,12.97,8.329
2021-06-13,18:00:00,0.59373,12.873,8.303
2021-06-13,19:00:00,1.05552,16.335,8.365
2021-06-13,20:00:00,0.59373,14.443,7.818
2021-06-13,21:00:00,0.56075,10.854,6.35
2021-06-13,22:00:00,0.46179,10.541,6.54
2021-06-13,23:00:00,2.11104,11.54,7.286
2021-06-13,24:00:00,0.75866,13.943,7.805
2021-06-14,01:00:00,0.96827,12.655,8.432
2021-06-14,02:00:00,0.52815,13.625,9.146
2021-06-14,03:00:00,0.85824,13.353,8.995
2021-06-14,04:00:00,0.6932,13.658,9.846
2021-06-14,05:00:00,1.48542,15.27,10.406
2021-06-14,06:00:00,3.66404,15.955,10.257
2021-06-14,07:00:00,6.46983,39.488,12.158
2021-06-14,08:00:00,2.37667,46.303,11.038
2021-06-14,09:00:00,4.19218,30.433,9.478
2021-06-14,10:00:00,3.20191,24.128,9.128
2021-06-14,11:00:00,1.51843,25.265,8.722
2021-06-14,12:00:00,1.18834,21.603,7.163
2021-06-14,13:00:00,1.0563,14.43,5.233
2021-06-14,14:00:00,1.58445,13.35,4.157
2021-06-14,15:00:00,4.12617,22.04,5.561
2021-06-14,16:00:00,2.40968,15.89,5.281
2021-06-14,17:00:00,3.13589,12.248,5.35
2021-06-14,18:00:00,3.92811,13.97,5.16
2021-06-14,19:00:00,2.57473,15.675,7.024
2021-06-14,20:00:00,1.7825,15.33,7.24
2021-06-14,21:00:00,1.61746,16.115,7.176
2021-06-14,22:00:00,1.88153,12.16,5.776
2021-06-14,23:00:00,1.12232,10.933,4.651
2021-06-14,24:00:00,0.99028,13.095,4.292
2021-06-15,01:00:00,0.79281,12.615,4.083
2021-06-15,02:00:00,0.66067,11.01,4.117
2021-06-15,03:00:00,0.72674,10.378,4.555
2021-06-15,04:00:00,0.79281,11.805,5.497
2021-06-15,05:00:00,1.81685,12.505,5.931
2021-06-15,06:00:00,2.47752,13.09,6.236
2021-06-15,07:00:00,5.54965,15.758,6.848
2021-06-15,08:00:00,8.35751,18.705,7.586
2021-06-15,09:00:00,5.28538,22.743,7.807
2021-06-15,10:00:00,4.55864,21.748,7.819
2021-06-15,11:00:00,4.39347,22.023,8.102
2021-06-15,12:00:00,4.1292,22.678,9.713
2021-06-15,13:00:00,3.56763,21.795,9.413
2021-06-15,14:00:00,2.41146,18.258,8.673
2021-06-15,15:00:00,1.18921,17.828,7.929
2021-06-15,16:00:00,0.79281,17.81,7.555
2021-06-15,17:00:00,0.79281,15.36,7.345
2021-06-15,18:00:00,0.66067,15.615,7.386
2021-06-15,19:00:00,0.56157,15.71,7.43
2021-06-15,20:00:00,0.82584,19.07,7.705
2021-06-15,21:00:00,0.66067,16.748,9.031
2021-06-15,22:00:00,0.89191,18.435,10.859
2021-06-15,23:00:00,0.46247,19.983,12.568
2021-06-15,24:00:00,0.59461,22.11,15.184
2021-06-16,01:00:00,0.74931,22.878,16.432
2021-06-16,02:00:00,0.79339,19.928,14.151
2021-06-16,03:00:00,0.99174,20.663,15.068
2021-06-16,04:00:00,1.32232,22.353,16.96
2021-06-16,05:00:00,2.38017,20.13,14.238
2021-06-16,06:00:00,4.49588,19.16,11.509
2021-06-16,07:00:00,4.06612,17.085,10.091
2021-06-16,08:00:00,3.27273,23.79,12.226
2021-06-16,09:00:00,1.8843,17.62,9.556
2021-06-16,10:00:00,2.44629,15.395,6.66
2021-06-16,11:00:00,2.01653,19.59,6.297
2021-06-16,12:00:00,1.52067,17.063,6.574
2021-06-16,13:00:00,0.82645,14.245,7.055
2021-06-16,14:00:00,0.95868,14.713,7.673
2021-06-16,15:00:00,0.79339,14.325,6.593
2021-06-16,16:00:00,0.99174,15.44,6.22
2021-06-16,17:00:00,1.12397,13.695,6.617
2021-06-16,18:00:00,0.79339,14.435,6.167
2021-06-16,19:00:00,0.52893,13.348,6.597
2021-06-16,20:00:00,0.59504,16.133,7.371
2021-06-16,21:00:00,0.66116,14.83,9.35
2021-06-16,22:00:00,0.99174,12.543,8.64
2021-06-16,23:00:00,0.72727,13.313,9.537
2021-06-16,24:00:00,0.79339,18.61,13.283
2021-06-17,01:00:00,1.05863,20.495,15.224
2021-06-17,02:00:00,1.01452,21.118,16.88
2021-06-17,03:00:00,0.9263,24.053,18.981
2021-06-17,04:00:00,0.79397,28.958,21.382
2021-06-17,05:00:00,1.38945,29.118,20.873
2021-06-17,06:00:00,4.92925,27.133,19.538
2021-06-17,07:00:00,5.69014,15.51,9.163
2021-06-17,08:00:00,16.30954,16.2,8.034
2021-06-17,09:00:00,8.33672,10.78,5.882
2021-06-17,10:00:00,6.8811,10.949,5.829
2021-06-17,11:00:00,8.66754,15.253,7.899
2021-06-17,12:00:00,7.14576,13.08,7.704
2021-06-17,13:00:00,7.93973,14.623,9.187
2021-06-17,14:00:00,6.31871,13.028,9.054
2021-06-17,15:00:00,6.91418,13.713,8.948
2021-06-17,16:00:00,5.75631,13.435,8.122
2021-06-17,17:00:00,6.28562,14.538,9.152
2021-06-17,18:00:00,8.0059,15.58,10.722
2021-06-17,19:00:00,4.73076,15.088,10.346
2021-06-17,20:00:00,5.06158,13.793,7.836
2021-06-17,21:00:00,2.91124,9.58,6.882
2021-06-17,22:00:00,2.51425,8.186,5.377
2021-06-17,23:00:00,2.11726,9.34,6.675
2021-06-17,24:00:00,1.38945,9.084,6.063
2021-06-18,01:00:00,1.50083,7.536,4.631
2021-06-18,02:00:00,0.75041,7.465,4.32
2021-06-18,03:00:00,0.79456,8.034,5.04
2021-06-18,04:00:00,0.79456,8.607,5.09
2021-06-18,05:00:00,1.19184,7.303,4.15
2021-06-18,06:00:00,1.95328,6.781,3.521
2021-06-18,07:00:00,3.64172,5.919,2.838
2021-06-18,08:00:00,5.92607,4.065,1.804
2021-06-18,09:00:00,3.40997,3.285,1.508
2021-06-18,10:00:00,2.68163,2.99,1.078
2021-06-18,11:00:00,4.46938,2.883,1.353
2021-06-18,12:00:00,6.22403,3.496,1.671
2021-06-18,13:00:00,5.16462,2.66,1.175
2021-06-18,14:00:00,5.39636,2.758,1.293
2021-06-18,15:00:00,4.76734,1.965,1.053
2021-06-18,16:00:00,4.0721,1.945,0.725
2021-06-18,17:00:00,4.27074,2.04,0.867
2021-06-18,18:00:00,4.20453,2.178,0.959
2021-06-18,19:00:00,4.86666,2.561,1.068
2021-06-18,20:00:00,2.5492,3.235,1.522
2021-06-18,21:00:00,3.21133,3.262,1.716
2021-06-18,22:00:00,2.08571,3.53,1.414
2021-06-18,23:00:00,0.79456,2.607,1.025
2021-06-18,24:00:00,1.0263,2.211,0.779
2021-06-19,01:00:00,0.88349,2.616,0.966
2021-06-19,02:00:00,0.92766,3.494,1.231
2021-06-19,03:00:00,0.8614,3.041,1.287
2021-06-19,04:00:00,2.55107,3.426,1.592
2021-06-19,05:00:00,1.06019,4.117,2.15
2021-06-19,06:00:00,3.01491,3.988,2.329
2021-06-19,07:00:00,2.45168,4.836,2.002
2021-06-19,08:00:00,3.57813,2.628,1.406
2021-06-19,09:00:00,6.69243,3.169,1.417
2021-06-19,10:00:00,5.10215,3.432,1.757
2021-06-19,11:00:00,9.97238,5.438,2.538
2021-06-19,12:00:00,8.24958,6.129,2.897
2021-06-19,13:00:00,6.29486,6.93,3.62
2021-06-19,14:00:00,6.49364,7.895,3.92
2021-06-19,15:00:00,5.76476,9.146,5.011
2021-06-19,16:00:00,8.3821,9.985,5.713
2021-06-19,17:00:00,6.32799,9.715,6.268
2021-06-19,18:00:00,2.88238,8.126,5.219
2021-06-19,19:00:00,3.90944,10.755,6.888
2021-06-19,20:00:00,4.80397,11.788,7.846
2021-06-19,21:00:00,3.27995,9.921,6.328
2021-06-19,22:00:00,3.01491,11.43,7.13
2021-06-19,23:00:00,2.61733,14.068,8.063
2021-06-19,24:00:00,1.42463,14.673,7.765
2021-06-20,01:00:00,1.45883,10.237,6.392
2021-06-20,02:00:00,1.81248,9.614,6.444
2021-06-20,03:00:00,1.16043,9.184,6.308
2021-06-20,04:00:00,0.6631,9.018,5.929
2021-06-20,05:00:00,0.99465,9.428,5.53
2021-06-20,06:00:00,1.49198,8.25,5.315
2021-06-20,07:00:00,1.65776,7.144,4.619
2021-06-20,08:00:00,2.51979,8.488,5.497
2021-06-20,09:00:00,3.68022,9.778,6.403
2021-06-20,10:00:00,4.37648,9.506,6.506
2021-06-20,11:00:00,6.73049,6.302,4.273
2021-06-20,12:00:00,8.98504,6.67,4.086
2021-06-20,13:00:00,6.10054,7.275,5.287
2021-06-20,14:00:00,5.66953,9.897,7.198
2021-06-20,15:00:00,3.48129,10.053,6.981
2021-06-20,16:00:00,3.71337,8.925,5.65
2021-06-20,17:00:00,3.51444,8.371,5.151
2021-06-20,18:00:00,3.58075,7.213,4.317
2021-06-20,19:00:00,4.24386,7.804,4.415
2021-06-20,20:00:00,2.45348,5.115,3.251
2021-06-20,21:00:00,3.44813,7.059,4.206
2021-06-20,22:00:00,2.18824,9.746,7.378
2021-06-20,23:00:00,1.12727,10.261,6.732
2021-06-20,24:00:00,0.89519,8.128,4.872
2021-06-21,01:00:00,1.0175,5.668,3.126
2021-06-21,02:00:00,0.88479,6.434,3.806
2021-06-21,03:00:00,0.79631,6.636,4.21
2021-06-21,04:00:00,0.89585,7.555,3.998
2021-06-21,05:00:00,1.22764,8.325,4.194
2021-06-21,06:00:00,2.05712,7.872,4.45
2021-06-21,07:00:00,3.58338,9.228,4.701
2021-06-21,08:00:00,7.26629,9.039,4.671
2021-06-21,09:00:00,4.6783,8.863,4.701
2021-06-21,10:00:00,3.58338,8.623,5.029
2021-06-21,11:00:00,3.91517,9.234,5.274
2021-06-21,12:00:00,4.61194,11.415,6.224
2021-06-21,13:00:00,4.47922,9.691,6.085
2021-06-21,14:00:00,4.08107,10.421,6.159
2021-06-21,15:00:00,5.24235,10.193,6.198
2021-06-21,16:00:00,6.13819,10.976,6.533
2021-06-21,17:00:00,5.8064,8.453,5.462
2021-06-21,18:00:00,4.57876,10.388,6.623
2021-06-21,19:00:00,3.74927,10.793,6.916
2021-06-21,20:00:00,2.35574,10.79,6.887
2021-06-21,21:00:00,2.05712,9.553,5.999
2021-06-21,22:00:00,0.99538,9.663,5.709
2021-06-21,23:00:00,0.66359,10.794,5.267
2021-06-21,24:00:00,0.53087,11.483,5.639
2021-06-22,01:00:00,1.37242,12.98,6.755
2021-06-22,02:00:00,0.66408,14.898,8.071
2021-06-22,03:00:00,0.49806,14.525,8.603
2021-06-22,04:00:00,0.8633,14.955,8.794
2021-06-22,05:00:00,1.22854,15.81,9.644
2021-06-22,06:00:00,2.19145,17.983,10.203
2021-06-22,07:00:00,2.92193,15.725,9.109
2021-06-22,08:00:00,5.04697,13.395,7.346
2021-06-22,09:00:00,3.41998,13.058,6.092
2021-06-22,10:00:00,3.45319,11.583,5.377
2021-06-22,11:00:00,3.35358,9.136,3.604
2021-06-22,12:00:00,0.99611,9.752,3.517
2021-06-22,13:00:00,1.09572,8.054,2.929
2021-06-22,14:00:00,1.16213,8.411,2.968
2021-06-22,15:00:00,2.12504,8.966,3.256
2021-06-22,16:00:00,2.39067,9.969,3.446
2021-06-22,17:00:00,2.39067,9.626,3.453
2021-06-22,18:00:00,3.28717,7.349,3.12
2021-06-22,19:00:00,1.69339,7.808,3.105
2021-06-22,20:00:00,1.29495,7.512,3.068
2021-06-22,21:00:00,2.19145,8.691,3.457
2021-06-22,22:00:00,6.47472,9.422,3.925
2021-06-22,23:00:00,5.64463,9.323,3.862
2021-06-22,24:00:00,4.64852,8.851,3.963
2021-06-23,01:00:00,5.84813,9.237,4.132
2021-06-23,02:00:00,5.09496,9.706,4.242
2021-06-23,03:00:00,6.24687,8.758,4.39
2021-06-23,04:00:00,7.54276,10.442,4.627
2021-06-23,05:00:00,10.00163,12.648,4.977
2021-06-23,06:00:00,19.07288,11.188,4.912
2021-06-23,07:00:00,17.84345,9.789,4.35
2021-06-23,08:00:00,16.31496,9.152,4.14
2021-06-23,09:00:00,10.59974,10.669,4.579
2021-06-23,10:00:00,8.00795,10.869,5.283
2021-06-23,11:00:00,5.98104,12.8,6.733
2021-06-23,12:00:00,5.84813,12.84,7.463
2021-06-23,13:00:00,2.79115,13.793,7.772
2021-06-23,14:00:00,3.25635,13.243,7.977
2021-06-23,15:00:00,4.48578,14.883,8.615
2021-06-23,16:00:00,4.12027,14.718,8.844
2021-06-23,17:00:00,4.6187,14.453,9.249
2021-06-23,18:00:00,5.25003,15.008,9.502
2021-06-23,19:00:00,6.61238,17.458,9.969
2021-06-23,20:00:00,6.41301,16.513,10.106
2021-06-23,21:00:00,9.43676,21.708,12.076
2021-06-23,22:00:00,10.99847,17.43,10.574
2021-06-23,23:00:00,4.78484,11.285,6.779
2021-06-23,24:00:00,5.61553,13.56,8.496
2021-06-24,01:00:00,8.20224,10.688,6.575
2021-06-24,02:00:00,7.22684,10.287,6.355
2021-06-24,03:00:00,8.74536,12.013,7.799
2021-06-24,04:00:00,13.00165,14.425,9.096
2021-06-24,05:00:00,29.39505,16.533,9.444
2021-06-24,06:00:00,35.2142,22.88,14.986
2021-06-24,07:00:00,38.60594,36.118,18.54
2021-06-24,08:00:00,17.12494,27.493,16.993
2021-06-24,09:00:00,8.67885,28.173,16.677
2021-06-24,10:00:00,6.35119,27.978,17.054
2021-06-24,11:00:00,3.42499,21.883,14.109
2021-06-24,12:00:00,2.39417,23.088,14.925
2021-06-24,13:00:00,2.42742,20.82,13.953
2021-06-24,14:00:00,2.0949,20.018,12.689
2021-06-24,15:00:00,2.36091,15.15,9.313
2021-06-24,16:00:00,3.45824,14.03,8.546
2021-06-24,17:00:00,2.32766,10.833,6.426
2021-06-24,18:00:00,3.99028,6.134,3.595
2021-06-24,19:00:00,1.36335,7.798,4.079
2021-06-24,20:00:00,1.13058,8.576,5.337
2021-06-24,21:00:00,1.16383,8.956,5.658
2021-06-24,22:00:00,0.6983,11.595,7.382
2021-06-24,23:00:00,0.59854,13.298,8.668
2021-06-24,24:00:00,0.53204,11.815,8.306
2021-06-25,01:00:00,0.84301,8.768,5.397
2021-06-25,02:00:00,0.75427,8.707,4.024
2021-06-25,03:00:00,0.53243,8.03,3.7
2021-06-25,04:00:00,0.66553,7.457,4.025
2021-06-25,05:00:00,1.13141,8.115,4.787
2021-06-25,06:00:00,1.03157,6.586,4.205
2021-06-25,07:00:00,1.33107,5.11,3.398
2021-06-25,08:00:00,2.29609,4.97,3.162
2021-06-25,09:00:00,4.65873,6.792,3.29
2021-06-25,10:00:00,3.09473,5.766,2.961
2021-06-25,11:00:00,3.62715,5.619,2.317
2021-06-25,12:00:00,3.128,9.196,3.287
2021-06-25,13:00:00,1.79694,4.89,2.459
2021-06-25,14:00:00,1.79694,5.157,2.644
2021-06-25,15:00:00,1.59728,5.551,2.98
2021-06-25,16:00:00,3.26111,7.746,3.695
2021-06-25,17:00:00,3.89336,8.012,4.259
2021-06-25,18:00:00,6.45566,9.461,4.787
2021-06-25,19:00:00,6.45566,10.24,5.127
2021-06-25,20:00:00,5.22443,9.909,5.082
2021-06-25,21:00:00,9.94971,9.394,5.349
2021-06-25,22:00:00,12.71167,16.127,6.587
2021-06-25,23:00:00,10.11609,11.62,6.611
2021-06-25,24:00:00,10.78162,11.722,6.244
2021-06-26,01:00:00,6.88219,8.266,5.561
2021-06-26,02:00:00,4.48452,8.523,6.068
2021-06-26,03:00:00,4.69543,8.825,6.063
2021-06-26,04:00:00,6.62688,9.12,6.193
2021-06-26,05:00:00,9.15775,10.978,7.852
2021-06-26,06:00:00,12.82085,13.568,8.262
2021-06-26,07:00:00,11.38891,13.105,7.905
2021-06-26,08:00:00,7.1597,14.908,9.605
